time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],tmin[unit="degC"]
2030-11-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.75733656
2030-11-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.1410998
2030-11-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.9682761
2030-11-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.73432815
2030-11-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.7838323
2030-11-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-6.340978
2030-11-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.4639696
2030-11-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.2852145
2030-11-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.628443
2030-11-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.8359294
2030-11-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.259003
2030-11-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.295655
2030-11-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.45165482
2030-11-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.44750807
2030-11-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.4106448
2030-11-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.4799807
2030-11-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.6438563
2030-12-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.6012735
2030-12-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.3967017
2030-12-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.9889145
2030-12-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.181401
2030-12-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.1440111
2030-12-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.6352146
2030-12-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.6621714
2030-12-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.1893402
2030-12-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.547901
2030-12-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.1290245
2030-12-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.38873172
2030-12-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.9874392
2030-12-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-6.788362
2030-12-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.4433727
2030-12-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.34427357
2030-12-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.6305156
2030-12-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.7852385
2030-12-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.3172455
2030-12-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.194163
2030-12-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-6.841778
2030-12-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.190541
2030-12-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.4281309
2030-12-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-12.057755
2030-12-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-10.75581
2030-12-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-12.543588
2030-12-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-10.175302
2030-12-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-25.099224
2030-12-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-12.270775
2030-12-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-17.647501
2030-12-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-24.004988
2031-01-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-21.659195
2031-01-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-20.72841
2031-01-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-7.913459
2031-01-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.1365452
2031-01-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.8183963
2031-01-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.22674885
2031-01-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.5304472
2031-01-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.4637072
2031-01-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.57969254
2031-01-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.6841513
2031-01-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.2701874
2031-01-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.08997532
2031-01-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.6967863
2031-01-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.9335124
2031-01-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.66263777
2031-01-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.38024184
2031-01-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-6.6670794
2031-01-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-17.639378
2031-01-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-11.786219
2031-01-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.5943367
2031-01-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.597857
2031-01-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.7723206
2031-01-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-5.8025956
2031-01-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.092787
2031-01-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.445424
2031-01-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.483852
2031-01-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-5.8288245
2031-01-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.3707762
2031-01-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.596919
2031-01-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-5.571534
2031-02-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.6254456
2031-02-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.70385385
2031-02-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.579702
2031-02-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-6.779756
2031-02-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-13.467967
2031-02-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.894402
2031-02-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.7317861
2031-02-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.1638071
2031-02-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.9547994
2031-02-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.5586292
2031-02-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.7097075
2031-02-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.3128829
2031-02-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.7458928
2031-02-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.45091003
2031-02-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.6970372
2031-02-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.7821032
2031-02-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.92815185
2031-02-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.274329
2031-02-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.8674533
2031-02-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.46283007
2031-02-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.9880386
2031-02-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.436425
2031-02-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.3455794
2031-02-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.62930244
2031-02-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.9533975
2031-02-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.747761
2031-02-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-5.179288
2031-02-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.6252306
2031-02-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.988074
2031-02-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-0.98051476
2031-03-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.7174983
2031-03-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.9966117
2031-03-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,3.8760896
2031-03-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.973903
2031-03-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-5.5063233
2031-03-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-7.457152
2031-03-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-8.19887
2031-03-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.22844824
2031-03-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-4.448404
2031-03-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-7.3764625
2031-03-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.747257
2031-03-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.5846741
2031-03-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-2.467899
2031-03-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.3901775
2031-03-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.2973547
2031-03-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.0521827
2031-03-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.886668
2031-03-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.7713582
2031-03-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.4345411
2031-03-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.020986
2031-03-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.5112865
2031-03-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.0202985
2031-03-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.824735
2031-03-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-3.3674517
2031-03-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,0.039256312
2031-03-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,-1.163402
2031-03-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,1.9675179
2031-03-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.941172
2031-03-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,2.3442218
2031-03-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.5309563
2031-04-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,8.76646
2031-04-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.766947
2031-04-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.660595
2031-04-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,4.019575
2031-04-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,5.07152
2031-04-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.097754
2031-04-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.3333435
2031-04-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.42062
2031-04-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,8.704522
2031-04-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.809955
2031-04-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.025393
2031-04-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,7.3476305
2031-04-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.849517
2031-04-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.413945
2031-04-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.807992
2031-04-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.077658
2031-04-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.64436
2031-04-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.509492
2031-04-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.467668
2031-04-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.42788
2031-04-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.206028
2031-04-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.462446
2031-04-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.217513
2031-04-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.363835
2031-04-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.994592
2031-04-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.196222
2031-04-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.956031
2031-04-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,8.8948345
2031-04-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,8.935081
2031-04-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.782274
2031-05-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.17621
2031-05-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.038303
2031-05-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.399453
2031-05-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.640483
2031-05-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.866282
2031-05-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.798557
2031-05-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.634735
2031-05-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.287527
2031-05-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.043355
2031-05-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.969873
2031-05-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.045041
2031-05-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.487686
2031-05-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.059028
2031-05-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.558942
2031-05-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.277505
2031-05-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.093742
2031-05-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.492716
2031-05-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.810519
2031-05-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.651258
2031-05-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.814199
2031-05-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.956244
2031-05-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.790491
2031-05-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.631536
2031-05-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.421746
2031-05-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.194537
2031-05-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.774115
2031-05-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.0465555
2031-05-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,8.595479
2031-05-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.967492
2031-05-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.180396
2031-06-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.292908
2031-06-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,6.6813483
2031-06-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.170987
2031-06-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.562694
2031-06-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.299076
2031-06-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.137589
2031-06-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.005972
2031-06-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.837551
2031-06-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.928822
2031-06-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.49879
2031-06-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.750381
2031-06-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.870707
2031-06-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.657488
2031-06-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.56456
2031-06-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.630938
2031-06-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,10.880083
2031-06-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,12.8053665
2031-06-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.863233
2031-06-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.733007
2031-06-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.182328
2031-06-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.847391
2031-06-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.423138
2031-06-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.241234
2031-06-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.715826
2031-06-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.10992
2031-06-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.267298
2031-06-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.170778
2031-06-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.679829
2031-06-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.78883
2031-06-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.759304
2031-07-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,22.884048
2031-07-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.721869
2031-07-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.77457
2031-07-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.761148
2031-07-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,22.044075
2031-07-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.500137
2031-07-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.857256
2031-07-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.894484
2031-07-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.13706
2031-07-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.313631
2031-07-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.908651
2031-07-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.184797
2031-07-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.701115
2031-07-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.785984
2031-07-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.434868
2031-07-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,24.999746
2031-07-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.475832
2031-07-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.11934
2031-07-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.963942
2031-07-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.678602
2031-07-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.07658
2031-07-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.7383
2031-07-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.563492
2031-07-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.706339
2031-07-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.74853
2031-07-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.4225
2031-07-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.81166
2031-07-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,22.816658
2031-07-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,24.799603
2031-07-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.079355
2031-08-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.664415
2031-08-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.832624
2031-08-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,22.905611
2031-08-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.668112
2031-08-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,27.647139
2031-08-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.967882
2031-08-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.206922
2031-08-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.13151
2031-08-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.68385
2031-08-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.687529
2031-08-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.590608
2031-08-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,11.51711
2031-08-13T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.292229
2031-08-14T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.4925
2031-08-15T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.590902
2031-08-16T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.247557
2031-08-17T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.496506
2031-08-18T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,17.017881
2031-08-19T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.75661
2031-08-20T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,22.37861
2031-08-21T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.93444
2031-08-22T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.757102
2031-08-23T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,9.466845
2031-08-24T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.600777
2031-08-25T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.628508
2031-08-26T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.404154
2031-08-27T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.95057
2031-08-28T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,21.056946
2031-08-29T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.563974
2031-08-30T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.77215
2031-09-01T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.757083
2031-09-02T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,16.624178
2031-09-03T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.202094
2031-09-04T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.878702
2031-09-05T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,19.59006
2031-09-06T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.373371
2031-09-07T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.757166
2031-09-08T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,13.179358
2031-09-09T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,18.511292
2031-09-10T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,14.035466
2031-09-11T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,15.921238
2031-09-12T12:00:00Z,GridPointAt[39.056N_95.191W],39.056,-95.190,20.590406
