#
# Transition date estimate for kansas
#
# Site: kansas
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2013
# Year max: 2020
# Final Processing Date: 2022-05-03
# Final Processing Time: 14:07:29
# Spline RMSE gcc_mean: 0.00417
# Spline RMSE gcc_50: 0.004
# Spline RMSE gcc_75: 0.00407
# Spline RMSE gcc_90: 0.00447
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
kansas,GR,1000,falling,gcc_50,2018-10-17,2018-10-04,2018-09-12,2018-10-21,2018-10-08,2018-09-17,2018-10-13,2018-09-28,2018-09-09,0.33812,0.34673,0.36303,0.33206,0.39277
kansas,GR,1000,falling,gcc_50,2017-10-27,2017-10-14,2017-09-26,2017-11-02,2017-10-16,2017-09-30,2017-10-22,2017-10-11,2017-09-23,0.32969,0.34073,0.3615,0.32209,0.39992
kansas,GR,1000,falling,gcc_50,2016-10-19,2016-10-06,2016-09-16,2016-11-01,2016-10-09,2016-09-20,2016-10-13,2016-10-02,2016-09-13,0.32992,0.34176,0.36333,0.32193,0.40382
kansas,GR,1000,falling,gcc_50,2015-10-15,2015-10-08,2015-09-26,2015-10-17,2015-10-09,2015-09-28,2015-10-13,2015-10-05,2015-09-24,0.3294,0.34153,0.36558,0.32122,0.40833
kansas,GR,1000,falling,gcc_50,2014-10-10,2014-09-29,2014-08-26,2014-10-13,2014-10-02,2014-09-10,2014-10-06,2014-09-25,2014-08-22,0.33173,0.34293,0.36306,0.32477,0.4007
kansas,GR,1000,falling,gcc_50,2013-10-01,2013-09-20,2013-08-25,2013-10-04,2013-09-22,2013-08-29,2013-09-28,2013-09-15,2013-08-22,0.33927,0.35073,0.37256,0.33144,0.41219
kansas,GR,1000,falling,gcc_mean,2020-10-21,2020-10-03,2020-09-10,2020-10-28,2020-10-07,2020-09-16,2020-10-14,2020-09-28,2019-12-31,0.32346,0.33492,0.3563,0.31582,0.39456
kansas,GR,1000,falling,gcc_mean,2019-11-01,2019-10-18,2019-09-12,2019-11-08,2019-10-20,2019-09-22,2019-10-25,2019-10-13,2019-09-07,0.32384,0.33498,0.35584,0.31641,0.3946
kansas,GR,1000,falling,gcc_mean,2018-10-18,2018-10-06,2018-09-13,2018-10-23,2018-10-11,2018-09-18,2018-10-14,2018-09-29,2018-09-09,0.33726,0.34558,0.36063,0.33171,0.38909
kansas,GR,1000,falling,gcc_mean,2017-10-29,2017-10-15,2017-09-27,2017-11-04,2017-10-18,2017-10-01,2017-10-23,2017-10-12,2017-09-24,0.32857,0.33986,0.35925,0.32157,0.3955
kansas,GR,1000,falling,gcc_mean,2016-10-22,2016-10-08,2016-09-19,2016-11-05,2016-10-12,2016-09-23,2016-10-14,2016-10-04,2016-09-15,0.3291,0.34026,0.36014,0.32157,0.39799
kansas,GR,1000,falling,gcc_mean,2015-10-17,2015-10-09,2015-09-27,2015-10-19,2015-10-11,2015-09-30,2015-10-14,2015-10-07,2015-09-26,0.32649,0.34,0.36373,0.31915,0.40462
kansas,GR,1000,falling,gcc_mean,2014-10-11,2014-09-30,2014-09-06,2014-10-15,2014-10-03,2014-09-12,2014-10-07,2014-09-26,2014-08-23,0.331,0.34192,0.36102,0.32448,0.3972
kansas,GR,1000,falling,gcc_mean,2013-10-02,2013-09-20,2013-08-25,2013-10-05,2013-09-23,2013-08-30,2013-09-28,2013-09-15,2013-08-22,0.33956,0.35091,0.37019,0.33296,0.40671
