#
# Transition date estimate for monture
#
# Site: monture
# Veg Type: GR
# ROI ID Number: 2000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2018
# Final Processing Date: 2022-05-03
# Final Processing Time: 14:09:35
# Spline RMSE gcc_mean: 0.00173
# Spline RMSE gcc_50: 0.00179
# Spline RMSE gcc_75: 0.00184
# Spline RMSE gcc_90: 0.00194
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
monture,GR,2000,falling,gcc_50,2013-10-26,2013-09-26,2013-07-26,2013-10-29,2013-09-30,2013-07-29,2013-10-15,2013-09-22,2013-07-25,0.34082,0.35612,0.38252,0.33109,0.43137
monture,GR,2000,falling,gcc_50,2012-09-21,2012-08-18,2012-07-27,2012-09-30,2012-08-21,2012-07-30,2012-09-14,2012-08-14,2012-07-26,0.34518,0.35912,0.38407,0.33591,0.43065
monture,GR,2000,falling,gcc_50,2011-09-05,2011-08-12,2011-07-22,2011-09-10,2011-08-15,2011-07-24,2011-08-30,2011-08-09,2011-07-20,0.35209,0.36646,0.39053,0.34267,0.43832
monture,GR,2000,falling,gcc_mean,2018-10-12,2018-09-18,2018-09-08,2018-10-16,2018-09-19,2018-09-10,2018-10-08,2018-09-16,2018-09-07,0.34346,0.35893,0.38734,0.33296,0.44044
monture,GR,2000,falling,gcc_mean,2017-09-23,2017-08-15,2017-07-20,2017-09-25,2017-08-24,2017-07-23,2017-09-18,2017-08-06,2017-07-19,0.34939,0.36107,0.38072,0.34243,0.41733
monture,GR,2000,falling,gcc_mean,2016-10-04,2016-09-29,2016-09-22,2016-10-06,2016-09-30,2016-09-24,2016-10-02,2016-09-28,2016-09-20,0.34306,0.35263,0.36929,0.33724,0.40116
monture,GR,2000,falling,gcc_mean,2015-10-24,2015-08-26,2015-07-23,2015-10-28,2015-10-04,2015-07-28,2015-10-21,2015-08-25,2015-07-21,0.34235,0.35413,0.37446,0.33449,0.4132
monture,GR,2000,falling,gcc_mean,2014-09-16,2014-09-06,2014-07-30,2014-09-18,2014-09-08,2014-08-01,2014-09-13,2014-09-03,2014-07-29,0.34903,0.36087,0.37979,0.34259,0.41633
monture,GR,2000,falling,gcc_mean,2013-10-26,2013-09-28,2013-07-28,2013-10-30,2013-10-01,2013-08-01,2013-10-14,2013-09-23,2013-07-27,0.34012,0.35419,0.37971,0.3307,0.42694
monture,GR,2000,falling,gcc_mean,2012-09-27,2012-08-20,2012-07-28,2012-10-01,2012-08-24,2012-07-31,2012-09-17,2012-08-16,2012-07-27,0.34381,0.35772,0.38258,0.33452,0.42868
monture,GR,2000,falling,gcc_mean,2011-09-11,2011-08-15,2011-07-23,2011-09-16,2011-08-17,2011-07-25,2011-09-06,2011-08-12,2011-07-21,0.34927,0.36414,0.38927,0.34,0.43787
