#
# Transition date estimate for vaira
#
# Site: vaira
# Veg Type: GR
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2012
# Year max: 2020
# Final Processing Date: 2021-09-01
# Final Processing Time: 15:45:36
# Spline RMSE gcc_mean: 0.0021
# Spline RMSE gcc_50: 0.00218
# Spline RMSE gcc_75: 0.00202
# Spline RMSE gcc_90: 0.00211
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
vaira,GR,1000,falling,gcc_90,2020-05-30,2020-05-10,2020-05-02,2020-05-31,2020-05-22,2020-05-04,2020-05-28,2020-05-08,2020-05-01,0.30942,0.32384,0.3496,0.3022,0.39088
vaira,GR,1000,falling,gcc_90,2019-06-09,2019-05-10,2019-05-02,2019-06-11,2019-05-11,2019-05-04,2019-06-06,2019-05-08,2019-05-01,0.31077,0.32696,0.35854,0.30075,0.40924
vaira,GR,1000,falling,gcc_90,2018-05-30,2018-05-20,2018-05-03,2018-06-01,2018-05-22,2018-05-06,2018-05-27,2018-05-15,2018-05-01,0.30899,0.32154,0.34583,0.30066,0.38994
vaira,GR,1000,falling,gcc_90,2017-05-26,2017-05-19,2017-05-07,2017-05-27,2017-05-20,2017-05-09,2017-05-24,2017-05-16,2017-05-06,0.31345,0.32951,0.3613,0.30239,0.41711
vaira,GR,1000,falling,gcc_90,2016-05-26,2016-05-19,2016-05-09,2016-05-27,2016-05-20,2016-05-11,2016-05-24,2016-05-17,2016-05-07,0.31207,0.32665,0.3521,0.30285,0.40055
vaira,GR,1000,falling,gcc_90,2015-06-05,2015-05-08,2015-04-27,2015-06-07,2015-05-10,2015-04-29,2015-06-01,2015-05-06,2015-04-25,0.31111,0.32385,0.34508,0.30384,0.38481
vaira,GR,1000,falling,gcc_90,2014-05-19,2014-05-14,2014-05-07,2014-05-20,2014-05-15,2014-05-09,2014-05-16,2014-05-12,2014-05-06,0.31304,0.32705,0.35869,0.30422,0.40878
vaira,GR,1000,falling,gcc_90,2013-05-07,2013-04-30,2013-04-23,2013-05-13,2013-05-01,2013-04-24,2013-05-03,2013-04-27,2013-04-22,0.31274,0.32393,0.3473,0.3049,0.38921
vaira,GR,1000,falling,gcc_90,2012-05-31,2012-05-24,2012-05-14,2012-06-02,2012-05-25,2012-05-25,2012-05-28,2012-05-04,2012-05-04,0.31126,0.32389,0.34878,0.30293,0.3928
vaira,GR,1000,falling,gcc_75,2020-05-29,2020-05-10,2020-05-02,2020-05-30,2020-05-21,2020-05-03,2020-05-27,2020-05-08,2020-05-01,0.31007,0.32235,0.34579,0.30195,0.38776
vaira,GR,1000,falling,gcc_75,2019-06-09,2019-05-10,2019-05-02,2019-06-11,2019-05-11,2019-05-03,2019-06-06,2019-05-08,2019-05-01,0.30987,0.3248,0.35486,0.30034,0.40559
vaira,GR,1000,falling,gcc_75,2018-05-29,2018-05-20,2018-05-02,2018-06-01,2018-05-22,2018-05-06,2018-05-26,2018-05-17,2018-05-01,0.30882,0.32134,0.34635,0.30027,0.38698
vaira,GR,1000,falling,gcc_75,2017-05-26,2017-05-19,2017-05-07,2017-05-27,2017-05-20,2017-05-09,2017-05-24,2017-05-16,2017-05-06,0.31126,0.32788,0.35919,0.30185,0.4122
vaira,GR,1000,falling,gcc_75,2016-05-25,2016-05-19,2016-05-09,2016-05-27,2016-05-20,2016-05-11,2016-05-23,2016-05-17,2016-05-08,0.3117,0.32423,0.35023,0.30223,0.39756
vaira,GR,1000,falling,gcc_75,2015-06-05,2015-05-08,2015-04-27,2015-06-08,2015-05-10,2015-04-29,2015-06-01,2015-05-06,2015-04-25,0.31024,0.32197,0.34247,0.303,0.38159
vaira,GR,1000,falling,gcc_75,2014-05-18,2014-05-13,2014-05-07,2014-05-19,2014-05-14,2014-05-08,2014-05-16,2014-05-12,2014-05-06,0.3127,0.32781,0.35539,0.30355,0.40536
vaira,GR,1000,falling,gcc_75,2013-05-06,2013-04-29,2013-04-22,2013-05-12,2013-05-01,2013-04-24,2013-05-03,2013-04-27,2013-04-21,0.31228,0.32371,0.34709,0.30422,0.3858
vaira,GR,1000,falling,gcc_75,2012-05-31,2012-05-24,2012-05-14,2012-06-02,2012-05-25,2012-05-25,2012-05-28,2012-05-04,2012-05-04,0.31007,0.32239,0.34897,0.30261,0.38961
vaira,GR,1000,falling,gcc_50,2020-05-29,2020-05-10,2020-05-02,2020-05-30,2020-05-22,2020-05-03,2020-05-27,2020-05-07,2020-05-01,0.30858,0.32036,0.34301,0.30111,0.38334
vaira,GR,1000,falling,gcc_50,2019-06-09,2019-05-10,2019-05-02,2019-06-12,2019-05-11,2019-05-04,2019-06-06,2019-05-08,2019-05-01,0.30857,0.32184,0.35134,0.29906,0.3973
vaira,GR,1000,falling,gcc_50,2018-05-29,2018-05-21,2018-05-02,2018-06-01,2018-05-22,2018-05-06,2018-05-26,2018-05-17,2018-04-30,0.30772,0.31873,0.3432,0.30005,0.38193
vaira,GR,1000,falling,gcc_50,2017-05-26,2017-05-19,2017-05-07,2017-05-27,2017-05-20,2017-05-09,2017-05-24,2017-05-17,2017-05-06,0.30911,0.32572,0.35537,0.30064,0.4038
vaira,GR,1000,falling,gcc_50,2016-05-25,2016-05-19,2016-05-10,2016-05-27,2016-05-20,2016-05-12,2016-05-23,2016-05-17,2016-05-08,0.30946,0.32135,0.34573,0.30124,0.38981
vaira,GR,1000,falling,gcc_50,2015-06-04,2015-05-08,2015-04-28,2015-06-08,2015-05-10,2015-04-30,2015-05-31,2015-05-06,2015-04-27,0.30833,0.31926,0.3389,0.30127,0.37453
vaira,GR,1000,falling,gcc_50,2014-05-18,2014-05-13,2014-05-07,2014-05-20,2014-05-14,2014-05-09,2014-05-16,2014-05-12,2014-05-06,0.31085,0.32491,0.35189,0.30264,0.39627
vaira,GR,1000,falling,gcc_50,2013-05-05,2013-04-29,2013-04-22,2013-05-13,2013-04-30,2013-04-24,2013-05-02,2013-04-27,2013-04-21,0.31061,0.32056,0.34421,0.30285,0.38042
vaira,GR,1000,falling,gcc_50,2012-05-30,2012-05-23,2012-05-14,2012-06-01,2012-05-25,2012-05-25,2012-05-27,2012-05-04,2012-05-04,0.30971,0.3226,0.34759,0.30198,0.38592
vaira,GR,1000,falling,gcc_mean,2020-05-29,2020-05-10,2020-05-02,2020-05-31,2020-05-23,2020-05-03,2020-05-27,2020-05-08,2020-05-01,0.30759,0.31968,0.3413,0.29989,0.38072
vaira,GR,1000,falling,gcc_mean,2019-06-09,2019-05-10,2019-05-02,2019-06-11,2019-05-11,2019-05-04,2019-06-06,2019-05-08,2019-05-01,0.30656,0.32049,0.34889,0.29761,0.39539
vaira,GR,1000,falling,gcc_mean,2018-05-29,2018-05-21,2018-05-01,2018-06-01,2018-05-23,2018-05-05,2018-05-26,2018-05-18,2018-04-30,0.30637,0.31764,0.34315,0.29865,0.37898
vaira,GR,1000,falling,gcc_mean,2017-05-26,2017-05-19,2017-05-07,2017-05-27,2017-05-20,2017-05-09,2017-05-24,2017-05-17,2017-05-06,0.30741,0.32357,0.35172,0.29864,0.40104
vaira,GR,1000,falling,gcc_mean,2016-05-25,2016-05-19,2016-05-09,2016-05-27,2016-05-20,2016-05-11,2016-05-23,2016-05-17,2016-05-08,0.30826,0.31996,0.34511,0.29936,0.38876
vaira,GR,1000,falling,gcc_mean,2015-06-04,2015-05-08,2015-04-28,2015-06-07,2015-05-10,2015-04-30,2015-05-31,2015-05-06,2015-04-26,0.30697,0.31774,0.33755,0.3002,0.37379
vaira,GR,1000,falling,gcc_mean,2014-05-18,2014-05-13,2014-05-07,2014-05-20,2014-05-14,2014-05-08,2014-05-16,2014-05-12,2014-05-06,0.3097,0.32313,0.34902,0.30124,0.39405
vaira,GR,1000,falling,gcc_mean,2013-05-06,2013-04-29,2013-04-22,2013-05-13,2013-05-01,2013-04-24,2013-05-03,2013-04-27,2013-04-21,0.30931,0.32007,0.34303,0.30191,0.37887
vaira,GR,1000,falling,gcc_mean,2012-05-30,2012-05-23,2012-05-14,2012-06-01,2012-05-25,2012-05-25,2012-05-27,2012-05-04,2012-05-04,0.30879,0.32182,0.34654,0.30129,0.38355
