time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],tmax[unit="degC"]
2012-12-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.00008
2012-12-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.568302
2012-12-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.119998
2012-12-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.770677
2012-12-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.977739
2012-12-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.91046
2012-12-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,8.4848
2012-12-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.740721
2012-12-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.355513
2012-12-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,10.635108
2012-12-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.75158
2012-12-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.819826
2012-12-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.674986
2013-01-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.071177
2013-01-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.255744
2013-01-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.76909
2013-01-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.113248
2013-01-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.629486
2013-01-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.069933
2013-01-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.075747
2013-01-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.131091
2013-01-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.819486
2013-01-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.13711
2013-01-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.926301
2013-01-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.137687
2013-01-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.547531
2013-01-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.53358
2013-01-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.289941
2013-01-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.086382
2013-01-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.709052
2013-01-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.639071
2013-01-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.830585
2013-01-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.873884
2013-01-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.445755
2013-01-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.83636
2013-01-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.674174
2013-01-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.352553
2013-01-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,7.4352865
2013-01-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,7.092973
2013-01-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,9.417687
2013-01-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.56571
2013-01-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.516484
2013-01-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.258487
2013-02-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.287397
2013-02-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.061947
2013-02-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.176475
2013-02-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,11.589032
2013-02-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.189811
2013-02-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,12.463633
2013-02-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.519236
2013-02-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.168625
2013-02-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.546593
2013-02-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.432323
2013-02-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.70824
2013-02-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.87305
2013-02-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.356253
2013-02-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.31951
2013-02-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.298535
2013-02-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.019221
2013-02-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.952147
2013-02-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.115331
2013-02-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.469803
2013-02-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.816138
2013-02-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.347461
2013-02-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.781185
2013-02-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.851451
2013-02-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.452979
2013-02-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.5091
2013-02-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.177305
2013-02-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.785086
2013-02-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.33532
2013-02-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.457203
2013-02-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.348546
2013-03-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.226201
2013-03-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.942156
2013-03-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,14.936243
2013-03-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.542748
2013-03-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.653451
2013-03-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.030521
2013-03-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.591415
2013-03-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.312454
2013-03-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.278889
2013-03-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.723648
2013-03-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.94262
2013-03-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.865244
2013-03-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.054487
2013-03-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.07872
2013-03-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.727346
2013-03-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.415842
2013-03-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.715483
2013-03-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.414845
2013-03-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.57884
2013-03-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.883654
2013-03-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.251133
2013-03-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.698008
2013-03-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.010576
2013-03-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,13.2351675
2013-03-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.367607
2013-03-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.968593
2013-03-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.256775
2013-03-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.123217
2013-03-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.378605
2013-03-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.0251
2013-04-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.111973
2013-04-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.804018
2013-04-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.940535
2013-04-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.019133
2013-04-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.64843
2013-04-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.496927
2013-04-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.903486
2013-04-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.55786
2013-04-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.63741
2013-04-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.274326
2013-04-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.77263
2013-04-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.665554
2013-04-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.097918
2013-04-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.122662
2013-04-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.025972
2013-04-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.192183
2013-04-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.532057
2013-04-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.783121
2013-04-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.274612
2013-04-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.091764
2013-04-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.510696
2013-04-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.192305
2013-04-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.893408
2013-04-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.63715
2013-04-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.762758
2013-04-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.993176
2013-04-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.45385
2013-04-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.74013
2013-04-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.862867
2013-04-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.212006
2013-05-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.77701
2013-05-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.980251
2013-05-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.80692
2013-05-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.740911
2013-05-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.807125
2013-05-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.852945
2013-05-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.895578
2013-05-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.507114
2013-05-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.471685
2013-05-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.837399
2013-05-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.733986
2013-05-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.208565
2013-05-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.619442
2013-05-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.847336
2013-05-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.638674
2013-05-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,16.629116
2013-05-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.347292
2013-05-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.785276
2013-05-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.088774
2013-05-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,15.775983
2013-05-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.611156
2013-05-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,17.60493
2013-05-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,18.681192
2013-05-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,20.06345
2013-05-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.11968
2013-05-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,22.900873
2013-05-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.486101
2013-05-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.90242
2013-05-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.63935
2013-05-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.617126
2013-06-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.202255
2013-06-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.198032
2013-06-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.742428
2013-06-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.067486
2013-06-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.648022
2013-06-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.54554
2013-06-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.18565
2013-06-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.59489
2013-06-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.92246
2013-06-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.978548
2013-06-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.750393
2013-06-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.353724
2013-06-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.970669
2013-06-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.009537
2013-06-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.88099
2013-06-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.264774
2013-06-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.20188
2013-06-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.43671
2013-06-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.079044
2013-06-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.417986
2013-06-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.368221
2013-06-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.252115
2013-06-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.525082
2013-06-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.778324
2013-06-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.183807
2013-06-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.74406
2013-06-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.68855
2013-06-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.21597
2013-06-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,39.41545
2013-06-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.437843
2013-07-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.897102
2013-07-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.372692
2013-07-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.16323
2013-07-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.560343
2013-07-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.342133
2013-07-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.344933
2013-07-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.247124
2013-07-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.713123
2013-07-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.2932
2013-07-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.112118
2013-07-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.913105
2013-07-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.79122
2013-07-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.736626
2013-07-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.915503
2013-07-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.726381
2013-07-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.57402
2013-07-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.662342
2013-07-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.306152
2013-07-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.91173
2013-07-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.30709
2013-07-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.39083
2013-07-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.930546
2013-07-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.29539
2013-07-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.011612
2013-07-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.076664
2013-07-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.379128
2013-07-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.655132
2013-07-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.257324
2013-07-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.773315
2013-07-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.890198
2013-08-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.0265
2013-08-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.48514
2013-08-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.821655
2013-08-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,38.211494
2013-08-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.643856
2013-08-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.446507
2013-08-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.86396
2013-08-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.939457
2013-08-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.112885
2013-08-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,40.302555
2013-08-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,37.82198
2013-08-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.087223
2013-08-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.3103
2013-08-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.582844
2013-08-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.40368
2013-08-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.535374
2013-08-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.019056
2013-08-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.69084
2013-08-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.157055
2013-08-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.463596
2013-08-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.238056
2013-08-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.12156
2013-08-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.117378
2013-08-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.692015
2013-08-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.80903
2013-08-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.06982
2013-08-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.711647
2013-08-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.51386
2013-08-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.974295
2013-08-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.318106
2013-09-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,32.342857
2013-09-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.33667
2013-09-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.061264
2013-09-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.352844
2013-09-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.924587
2013-09-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.918545
2013-09-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.404938
2013-09-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.821594
2013-09-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.51738
2013-09-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.091225
2013-09-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.44227
2013-09-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.692287
2013-09-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.12623
2013-09-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,30.241022
2013-09-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.325941
2013-09-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,31.764221
2013-09-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.19014
2013-09-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.403152
2013-09-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.46175
2013-09-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.605106
2013-09-21T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,35.632088
2013-09-22T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.2765
2013-09-23T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.812874
2013-09-24T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.580114
2013-09-25T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.964207
2013-09-26T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.19827
2013-09-27T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,29.018188
2013-09-28T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.327759
2013-09-29T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.897852
2013-09-30T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.837692
2013-10-01T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.045881
2013-10-02T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,19.986979
2013-10-03T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.16659
2013-10-04T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,23.751455
2013-10-05T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,28.769258
2013-10-06T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,34.771263
2013-10-07T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,36.564693
2013-10-08T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,33.904667
2013-10-09T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.785225
2013-10-10T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.851318
2013-10-11T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.707973
2013-10-12T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,27.00443
2013-10-13T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.777264
2013-10-14T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.067556
2013-10-15T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.742178
2013-10-16T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,26.210537
2013-10-17T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,21.574984
2013-10-18T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.754087
2013-10-19T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,25.775154
2013-10-20T12:00:00Z,GridPointAt[38.413N_120.951W],38.413,-120.950,24.266989
