#
# Transition date estimate for ahwahnee
#
# Site: ahwahnee
# Veg Type: GR
# ROI ID Number: 3000
# Aggregation period: 3day
# Year min: 2016
# Year max: 2020
# Final Processing Date: 2022-05-03
# Final Processing Time: 14:04:13
# Spline RMSE gcc_mean: 0.00241
# Spline RMSE gcc_50: 0.00256
# Spline RMSE gcc_75: 0.00249
# Spline RMSE gcc_90: 0.0026
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
ahwahnee,GR,3000,rising,gcc_mean,2020-03-23,2020-04-06,2020-04-19,2020-03-19,2020-04-03,2020-04-17,2020-03-28,2020-04-09,2020-04-21,0.33188,0.34019,0.35437,0.32665,0.38121
ahwahnee,GR,3000,falling,gcc_90,2020-09-08,2020-08-29,2020-08-05,2020-09-09,2020-09-01,2020-08-09,2020-09-05,2020-08-26,2020-08-02,0.33717,0.34739,0.36243,0.33265,0.39165
ahwahnee,GR,3000,falling,gcc_90,2019-10-02,2019-09-19,2019-08-13,2019-10-04,2019-09-23,2019-08-16,2019-09-28,2019-09-15,2019-08-09,0.3363,0.34605,0.36125,0.33104,0.39133
ahwahnee,GR,3000,falling,gcc_90,2018-10-10,2018-09-21,2018-08-19,2018-10-13,2018-09-23,2018-08-23,2018-10-06,2018-09-17,2018-08-17,0.3388,0.34805,0.3661,0.33245,0.39788
ahwahnee,GR,3000,falling,gcc_90,2017-09-24,2017-09-06,2017-06-09,2017-09-28,2017-09-10,2017-06-13,2017-09-19,2017-09-01,2017-06-05,0.34243,0.35163,0.36797,0.33628,0.3985
ahwahnee,GR,3000,falling,gcc_90,2016-07-29,2016-07-09,2016-06-18,2016-08-03,2016-07-15,2016-06-21,2016-07-22,2016-07-01,2016-06-16,0.35108,0.35774,0.36958,0.34693,0.39118
ahwahnee,GR,3000,falling,gcc_75,2020-09-07,2020-08-29,2020-08-06,2020-09-08,2020-08-31,2020-08-10,2020-09-04,2020-08-25,2020-08-03,0.33545,0.34423,0.35947,0.33105,0.38694
ahwahnee,GR,3000,falling,gcc_75,2019-10-05,2019-09-25,2019-08-16,2019-10-07,2019-09-27,2019-08-22,2019-10-02,2019-09-21,2019-08-13,0.33013,0.34002,0.35726,0.32371,0.39004
ahwahnee,GR,3000,falling,gcc_75,2018-10-10,2018-09-19,2018-08-20,2018-10-13,2018-09-22,2018-08-23,2018-10-05,2018-09-16,2018-08-17,0.337,0.34698,0.3631,0.3312,0.39476
ahwahnee,GR,3000,falling,gcc_75,2017-09-27,2017-09-11,2017-06-14,2017-09-29,2017-09-15,2017-06-18,2017-09-23,2017-09-05,2017-06-11,0.33827,0.34713,0.36214,0.33273,0.3914
ahwahnee,GR,3000,falling,gcc_75,2016-07-29,2016-07-11,2016-06-18,2016-08-05,2016-07-18,2016-06-21,2016-07-23,2016-07-04,2016-06-16,0.34969,0.35604,0.36754,0.34539,0.38843
ahwahnee,GR,3000,falling,gcc_50,2020-09-06,2020-08-30,2020-08-08,2020-09-08,2020-08-31,2020-08-12,2020-09-03,2020-08-26,2020-08-05,0.33274,0.3403,0.35535,0.32762,0.38204
ahwahnee,GR,3000,falling,gcc_50,2019-10-01,2019-09-20,2019-08-13,2019-10-03,2019-09-24,2019-08-18,2019-09-28,2019-09-16,2019-08-09,0.33069,0.34028,0.35568,0.32512,0.38605
ahwahnee,GR,3000,falling,gcc_50,2018-10-11,2018-09-21,2018-08-20,2018-10-14,2018-09-23,2018-08-24,2018-10-06,2018-09-17,2018-08-18,0.33388,0.34323,0.35979,0.32828,0.38965
ahwahnee,GR,3000,falling,gcc_50,2017-09-26,2017-09-10,2017-06-12,2017-09-29,2017-09-14,2017-06-16,2017-09-22,2017-09-05,2017-06-10,0.33611,0.34463,0.36018,0.33031,0.38866
ahwahnee,GR,3000,falling,gcc_50,2016-08-03,2016-07-17,2016-06-19,2016-08-11,2016-07-22,2016-06-23,2016-07-26,2016-07-10,2016-06-17,0.34609,0.35252,0.36407,0.34197,0.38516
ahwahnee,GR,3000,falling,gcc_mean,2020-09-03,2020-08-29,2020-08-10,2020-09-05,2020-08-30,2020-08-14,2020-09-01,2020-08-26,2020-08-06,0.33072,0.3381,0.35286,0.32561,0.37996
ahwahnee,GR,3000,falling,gcc_mean,2019-10-02,2019-09-22,2019-08-10,2019-10-04,2019-09-25,2019-08-15,2019-09-29,2019-09-18,2019-08-07,0.32944,0.33918,0.35461,0.32437,0.3839
ahwahnee,GR,3000,falling,gcc_mean,2018-10-12,2018-09-23,2018-08-19,2018-10-15,2018-09-25,2018-08-23,2018-10-08,2018-09-20,2018-07-29,0.33267,0.34169,0.35785,0.32683,0.38872
ahwahnee,GR,3000,falling,gcc_mean,2017-09-24,2017-09-06,2017-06-13,2017-09-27,2017-09-09,2017-06-17,2017-09-17,2017-09-02,2017-06-10,0.33668,0.34466,0.35915,0.33161,0.386
ahwahnee,GR,3000,falling,gcc_mean,2016-08-03,2016-07-20,2016-06-20,2016-08-11,2016-07-24,2016-06-24,2016-07-27,2016-07-14,2016-06-17,0.34474,0.35078,0.36214,0.34043,0.38371
